Journey ID,Route Code,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Delay Duration,Journey Status,Reason for Delay
MAN-LIV:20240305:1745,MAN-LIV,2024-03-05,2024-03-05 17:45:00,2024-03-05 18:15:00,2024-03-05 18:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240305:1745,EUS-BHM,2024-03-05,2024-03-05 17:45:00,2024-03-05 19:05:00,2024-03-05 19:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240305:1745,KGX-YRK,2024-03-05,2024-03-05 17:45:00,2024-03-05 19:35:00,2024-03-05 19:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240305:1800,PAD-RDG,2024-03-05,2024-03-05 18:00:00,2024-03-05 19:00:00,,,Cancelled,Signal Failure
LIV-MAN:20240305:1815,LIV-MAN,2024-03-05,2024-03-05 18:15:00,2024-03-05 18:45:00,2024-03-05 18:45:00,0 days 00:00:00,On Time,
STP-BHM:20240305:1815,STP-BHM,2024-03-05,2024-03-05 18:15:00,2024-03-05 19:35:00,2024-03-05 19:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240305:1830,LIV-MAN,2024-03-05,2024-03-05 18:30:00,2024-03-05 19:00:00,2024-03-05 19:00:00,0 days 00:00:00,On Time,
RDG-BHM:20240305:1830,RDG-BHM,2024-03-05,2024-03-05 18:30:00,2024-03-05 19:30:00,2024-03-05 19:30:00,0 days 00:00:00,On Time,
RDG-DID:20240305:1845,RDG-DID,2024-03-05,2024-03-05 18:45:00,2024-03-05 19:00:00,2024-03-05 19:00:00,0 days 00:00:00,On Time,
BHM-TAM:20240305:1845,BHM-TAM,2024-03-05,2024-03-05 18:45:00,2024-03-05 19:05:00,2024-03-05 19:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240305:1845,MAN-LIV,2024-03-05,2024-03-05 18:45:00,2024-03-05 19:15:00,2024-03-05 19:15:00,0 days 00:00:00,On Time,
STP-LEI:20240305:1845,STP-LEI,2024-03-05,2024-03-05 18:45:00,2024-03-05 19:45:00,2024-03-05 19:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240305:1845,PAD-RDG,2024-03-05,2024-03-05 18:45:00,2024-03-05 19:45:00,2024-03-05 19:45:00,0 days 00:00:00,On Time,
YRK-PBO:20240305:1845,YRK-PBO,2024-03-05,2024-03-05 18:45:00,2024-03-05 19:55:00,2024-03-05 19:55:00,0 days 00:00:00,On Time,
STP-BHM:20240305:1845,STP-BHM,2024-03-05,2024-03-05 18:45:00,2024-03-05 20:05:00,,,Cancelled,Signal Failure
EUS-MAN:20240305:1845,EUS-MAN,2024-03-05,2024-03-05 18:45:00,2024-03-05 20:35:00,2024-03-05 20:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240305:1900,PAD-RDG,2024-03-05,2024-03-05 19:00:00,2024-03-05 20:00:00,2024-03-05 20:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240305:1915,MAN-LIV,2024-03-05,2024-03-05 19:15:00,2024-03-05 19:45:00,2024-03-05 19:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240305:2000,PAD-RDG,2024-03-05,2024-03-05 20:00:00,2024-03-05 21:00:00,2024-03-05 21:00:00,0 days 00:00:00,On Time,
BHM-EDB:20240305:2015,BHM-EDB,2024-03-05,2024-03-05 20:15:00,2024-03-05 00:45:00,2024-03-05 00:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240305:2015,MAN-LIV,2024-03-05,2024-03-05 20:15:00,2024-03-05 20:45:00,,,Cancelled,Weather Conditions
LIV-MAN:20240305:2015,LIV-MAN,2024-03-05,2024-03-05 20:15:00,2024-03-05 20:45:00,2024-03-05 20:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240305:2015,PAD-RDG,2024-03-05,2024-03-05 20:15:00,2024-03-05 21:15:00,2024-03-05 21:15:00,0 days 00:00:00,On Time,
OXF-BRI:20240305:2015,OXF-BRI,2024-03-05,2024-03-05 20:15:00,2024-03-05 21:30:00,,,Cancelled,Signal Failure
EUS-MAN:20240305:2015,EUS-MAN,2024-03-05,2024-03-05 20:15:00,2024-03-05 22:05:00,2024-03-05 22:05:00,0 days 00:00:00,On Time,
KGX-LIV:20240305:2015,KGX-LIV,2024-03-05,2024-03-05 20:15:00,2024-03-05 22:30:00,2024-03-05 22:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240305:2100,EUS-BHM,2024-03-05,2024-03-05 21:00:00,2024-03-05 22:20:00,2024-03-05 22:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240305:2115,EUS-BHM,2024-03-05,2024-03-05 21:15:00,2024-03-05 22:35:00,2024-03-05 22:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240305:2130,PAD-RDG,2024-03-05,2024-03-05 21:30:00,2024-03-05 22:30:00,2024-03-05 22:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240305:2145,EUS-BHM,2024-03-05,2024-03-05 21:45:00,2024-03-05 23:05:00,2024-03-05 23:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240305:2215,KGX-YRK,2024-03-05,2024-03-05 22:15:00,2024-03-05 00:05:00,2024-03-05 00:05:00,0 days 00:00:00,On Time,
MAN-EUS:20240305:2215,MAN-EUS,2024-03-05,2024-03-05 22:15:00,2024-03-05 00:05:00,2024-03-05 00:05:00,0 days 00:00:00,On Time,
EUS-BHM:20240305:2215,EUS-BHM,2024-03-05,2024-03-05 22:15:00,2024-03-05 23:35:00,2024-03-05 23:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240305:2230,LIV-MAN,2024-03-05,2024-03-05 22:30:00,2024-03-05 23:00:00,2024-03-05 23:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240305:2330,EUS-BHM,2024-03-05,2024-03-05 23:30:00,2024-03-05 00:50:00,2024-03-05 00:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240305:2345,LIV-MAN,2024-03-05,2024-03-05 23:45:00,2024-03-05 00:15:00,2024-03-05 00:15:00,0 days 00:00:00,On Time,
YRK-DUR:20240305:2345,YRK-DUR,2024-03-05,2024-03-05 23:45:00,2024-03-05 00:35:00,2024-03-05 00:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240305:2345,KGX-YRK,2024-03-05,2024-03-05 23:45:00,2024-03-05 01:35:00,2024-03-05 01:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0000,LIV-MAN,2024-03-06,2024-03-06 00:00:00,2024-03-06 00:30:00,2024-03-06 00:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0000,MAN-LIV,2024-03-06,2024-03-06 00:00:00,2024-03-06 00:30:00,2024-03-06 00:30:00,0 days 00:00:00,On Time,
YRK-DUR:20240306:0000,YRK-DUR,2024-03-06,2024-03-06 00:00:00,2024-03-06 00:50:00,2024-03-06 00:50:00,0 days 00:00:00,On Time,
BHM-LIV:20240306:0000,BHM-LIV,2024-03-06,2024-03-06 00:00:00,2024-03-06 01:30:00,2024-03-06 01:30:00,0 days 00:00:00,On Time,
MAN-EUS:20240306:0000,MAN-EUS,2024-03-06,2024-03-06 00:00:00,2024-03-06 01:50:00,2024-03-06 01:50:00,0 days 00:00:00,On Time,
BHM-STP:20240306:0015,BHM-STP,2024-03-06,2024-03-06 00:15:00,2024-03-06 01:35:00,2024-03-06 01:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0030,KGX-YRK,2024-03-06,2024-03-06 00:30:00,2024-03-06 02:20:00,2024-03-06 02:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0100,KGX-YRK,2024-03-06,2024-03-06 01:00:00,2024-03-06 02:50:00,2024-03-06 02:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0130,LIV-MAN,2024-03-06,2024-03-06 01:30:00,2024-03-06 02:00:00,2024-03-06 02:00:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0145,STP-BHM,2024-03-06,2024-03-06 01:45:00,2024-03-06 03:05:00,2024-03-06 03:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0145,KGX-YRK,2024-03-06,2024-03-06 01:45:00,2024-03-06 03:35:00,2024-03-06 03:35:00,0 days 00:00:00,On Time,
MAN-NOT:20240306:0200,MAN-NOT,2024-03-06,2024-03-06 02:00:00,2024-03-06 03:00:00,2024-03-06 03:00:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0200,STP-BHM,2024-03-06,2024-03-06 02:00:00,2024-03-06 03:20:00,2024-03-06 03:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0215,LIV-MAN,2024-03-06,2024-03-06 02:15:00,2024-03-06 02:45:00,2024-03-06 02:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0215,EUS-BHM,2024-03-06,2024-03-06 02:15:00,2024-03-06 03:35:00,2024-03-06 03:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0245,KGX-YRK,2024-03-06,2024-03-06 02:45:00,2024-03-06 04:35:00,,,Cancelled,Signal Failure
LIV-MAN:20240306:0315,LIV-MAN,2024-03-06,2024-03-06 03:15:00,2024-03-06 03:45:00,2024-03-06 03:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0315,PAD-RDG,2024-03-06,2024-03-06 03:15:00,2024-03-06 04:15:00,2024-03-06 04:15:00,0 days 00:00:00,On Time,
MAN-SHF:20240306:0345,MAN-SHF,2024-03-06,2024-03-06 03:45:00,2024-03-06 04:30:00,2024-03-06 04:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0345,EUS-BHM,2024-03-06,2024-03-06 03:45:00,2024-03-06 05:05:00,2024-03-06 05:05:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0400,LIV-MAN,2024-03-06,2024-03-06 04:00:00,2024-03-06 04:30:00,2024-03-06 04:30:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0415,STP-BHM,2024-03-06,2024-03-06 04:15:00,2024-03-06 05:35:00,2024-03-06 05:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0415,EUS-BHM,2024-03-06,2024-03-06 04:15:00,2024-03-06 05:35:00,2024-03-06 05:35:00,0 days 00:00:00,On Time,
BHM-STP:20240306:0430,BHM-STP,2024-03-06,2024-03-06 04:30:00,2024-03-06 05:50:00,2024-03-06 05:50:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0430,STP-BHM,2024-03-06,2024-03-06 04:30:00,2024-03-06 05:50:00,2024-03-06 05:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0500,LIV-MAN,2024-03-06,2024-03-06 05:00:00,2024-03-06 05:30:00,2024-03-06 05:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0500,KGX-YRK,2024-03-06,2024-03-06 05:00:00,2024-03-06 06:50:00,2024-03-06 06:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0515,EUS-BHM,2024-03-06,2024-03-06 05:15:00,2024-03-06 06:35:00,2024-03-06 06:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0545,MAN-LIV,2024-03-06,2024-03-06 05:45:00,2024-03-06 06:15:00,,,Cancelled,Staff Shortage
MAN-LIV:20240306:0600,MAN-LIV,2024-03-06,2024-03-06 06:00:00,2024-03-06 06:30:00,2024-03-06 06:30:00,0 days 00:00:00,On Time,
RDG-DID:20240306:0615,RDG-DID,2024-03-06,2024-03-06 06:15:00,2024-03-06 06:30:00,2024-03-06 06:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0615,PAD-RDG,2024-03-06,2024-03-06 06:15:00,2024-03-06 07:15:00,2024-03-06 07:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0615,KGX-YRK,2024-03-06,2024-03-06 06:15:00,2024-03-06 08:05:00,2024-03-06 08:08:00,0 days 00:03:00,Delayed,Technical Issue
YRK-DON:20240306:0630,YRK-DON,2024-03-06,2024-03-06 06:30:00,2024-03-06 07:00:00,2024-03-06 07:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0630,MAN-LIV,2024-03-06,2024-03-06 06:30:00,2024-03-06 07:00:00,2024-03-06 07:00:00,0 days 00:00:00,On Time,
BHM-STA:20240306:0630,BHM-STA,2024-03-06,2024-03-06 06:30:00,2024-03-06 07:00:00,2024-03-06 07:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0630,EUS-BHM,2024-03-06,2024-03-06 06:30:00,2024-03-06 07:50:00,2024-03-06 07:50:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0630,STP-BHM,2024-03-06,2024-03-06 06:30:00,2024-03-06 07:50:00,2024-03-06 07:50:00,0 days 00:00:00,On Time,
BHM-STP:20240306:0630,BHM-STP,2024-03-06,2024-03-06 06:30:00,2024-03-06 07:50:00,,,Cancelled,Signal Failure
EUS-MAN:20240306:0630,EUS-MAN,2024-03-06,2024-03-06 06:30:00,2024-03-06 08:20:00,2024-03-06 08:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0630,KGX-YRK,2024-03-06,2024-03-06 06:30:00,2024-03-06 08:20:00,2024-03-06 08:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0645,LIV-MAN,2024-03-06,2024-03-06 06:45:00,2024-03-06 07:15:00,2024-03-06 07:15:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0645,STP-BHM,2024-03-06,2024-03-06 06:45:00,2024-03-06 08:05:00,2024-03-06 08:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0700,MAN-LIV,2024-03-06,2024-03-06 07:00:00,2024-03-06 07:30:00,2024-03-06 07:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0700,PAD-RDG,2024-03-06,2024-03-06 07:00:00,2024-03-06 08:00:00,2024-03-06 08:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0715,MAN-LIV,2024-03-06,2024-03-06 07:15:00,2024-03-06 07:45:00,2024-03-06 07:45:00,0 days 00:00:00,On Time,
BHM-STP:20240306:0715,BHM-STP,2024-03-06,2024-03-06 07:15:00,2024-03-06 08:35:00,2024-03-06 08:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0715,EUS-BHM,2024-03-06,2024-03-06 07:15:00,2024-03-06 08:35:00,2024-03-06 08:35:00,0 days 00:00:00,On Time,
LIV-CRE:20240306:0730,LIV-CRE,2024-03-06,2024-03-06 07:30:00,2024-03-06 08:05:00,2024-03-06 08:05:00,0 days 00:00:00,On Time,
RDG-SWI:20240306:0730,RDG-SWI,2024-03-06,2024-03-06 07:30:00,2024-03-06 08:15:00,2024-03-06 08:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0730,PAD-RDG,2024-03-06,2024-03-06 07:30:00,2024-03-06 08:30:00,2024-03-06 08:30:00,0 days 00:00:00,On Time,
YRK-PBO:20240306:0730,YRK-PBO,2024-03-06,2024-03-06 07:30:00,2024-03-06 08:40:00,2024-03-06 08:40:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0730,KGX-YRK,2024-03-06,2024-03-06 07:30:00,2024-03-06 09:20:00,2024-03-06 09:20:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0745,MAN-LIV,2024-03-06,2024-03-06 07:45:00,2024-03-06 08:15:00,2024-03-06 08:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0745,PAD-RDG,2024-03-06,2024-03-06 07:45:00,2024-03-06 08:45:00,2024-03-06 08:45:00,0 days 00:00:00,On Time,
PAD-OXF:20240306:0745,PAD-OXF,2024-03-06,2024-03-06 07:45:00,2024-03-06 09:15:00,2024-03-06 09:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:0745,KGX-YRK,2024-03-06,2024-03-06 07:45:00,2024-03-06 09:35:00,2024-03-06 09:35:00,0 days 00:00:00,On Time,
RDG-OXF:20240306:0800,RDG-OXF,2024-03-06,2024-03-06 08:00:00,2024-03-06 08:25:00,2024-03-06 08:25:00,0 days 00:00:00,On Time,
MAN-EUS:20240306:0800,MAN-EUS,2024-03-06,2024-03-06 08:00:00,2024-03-06 09:50:00,2024-03-06 10:27:00,0 days 00:37:00,Delayed,Weather Conditions
EUS-MAN:20240306:0800,EUS-MAN,2024-03-06,2024-03-06 08:00:00,2024-03-06 09:50:00,2024-03-06 09:50:00,0 days 00:00:00,On Time,
LIV-EUS:20240306:0800,LIV-EUS,2024-03-06,2024-03-06 08:00:00,2024-03-06 10:15:00,2024-03-06 10:51:00,0 days 00:36:00,Delayed,Weather Conditions
MAN-LIV:20240306:0830,MAN-LIV,2024-03-06,2024-03-06 08:30:00,2024-03-06 09:00:00,2024-03-06 09:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0830,PAD-RDG,2024-03-06,2024-03-06 08:30:00,2024-03-06 09:30:00,2024-03-06 09:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:0845,LIV-MAN,2024-03-06,2024-03-06 08:45:00,2024-03-06 09:15:00,2024-03-06 09:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0845,PAD-RDG,2024-03-06,2024-03-06 08:45:00,2024-03-06 09:45:00,2024-03-06 09:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0845,EUS-BHM,2024-03-06,2024-03-06 08:45:00,2024-03-06 10:05:00,2024-03-06 10:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:0900,MAN-LIV,2024-03-06,2024-03-06 09:00:00,2024-03-06 09:30:00,2024-03-06 09:30:00,0 days 00:00:00,On Time,
MAN-LDS:20240306:0900,MAN-LDS,2024-03-06,2024-03-06 09:00:00,2024-03-06 09:45:00,2024-03-06 12:12:00,0 days 02:27:00,Delayed,Signal Failure
PAD-RDG:20240306:0900,PAD-RDG,2024-03-06,2024-03-06 09:00:00,2024-03-06 10:00:00,2024-03-06 10:00:00,0 days 00:00:00,On Time,
BHM-STP:20240306:0900,BHM-STP,2024-03-06,2024-03-06 09:00:00,2024-03-06 10:20:00,2024-03-06 10:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0900,EUS-BHM,2024-03-06,2024-03-06 09:00:00,2024-03-06 10:20:00,2024-03-06 10:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0915,PAD-RDG,2024-03-06,2024-03-06 09:15:00,2024-03-06 10:15:00,2024-03-06 10:15:00,0 days 00:00:00,On Time,
STP-BHM:20240306:0915,STP-BHM,2024-03-06,2024-03-06 09:15:00,2024-03-06 10:35:00,2024-03-06 10:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:0930,EUS-BHM,2024-03-06,2024-03-06 09:30:00,2024-03-06 10:50:00,2024-03-06 10:50:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:0945,PAD-RDG,2024-03-06,2024-03-06 09:45:00,2024-03-06 10:45:00,2024-03-06 10:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1015,PAD-RDG,2024-03-06,2024-03-06 10:15:00,2024-03-06 11:15:00,2024-03-06 11:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1015,EUS-BHM,2024-03-06,2024-03-06 10:15:00,2024-03-06 11:35:00,2024-03-06 11:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1030,MAN-LIV,2024-03-06,2024-03-06 10:30:00,2024-03-06 11:00:00,2024-03-06 11:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:1030,LIV-MAN,2024-03-06,2024-03-06 10:30:00,2024-03-06 11:00:00,2024-03-06 11:00:00,0 days 00:00:00,On Time,
MAN-SHF:20240306:1045,MAN-SHF,2024-03-06,2024-03-06 10:45:00,2024-03-06 11:30:00,2024-03-06 11:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1100,MAN-LIV,2024-03-06,2024-03-06 11:00:00,2024-03-06 11:30:00,2024-03-06 14:24:00,0 days 02:54:00,Delayed,Staff Shortage
STP-BHM:20240306:1100,STP-BHM,2024-03-06,2024-03-06 11:00:00,2024-03-06 12:20:00,2024-03-06 12:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1100,EUS-BHM,2024-03-06,2024-03-06 11:00:00,2024-03-06 12:20:00,2024-03-06 12:48:00,0 days 00:28:00,Delayed,Staff Shortage
STP-BHM:20240306:1115,STP-BHM,2024-03-06,2024-03-06 11:15:00,2024-03-06 12:35:00,2024-03-06 12:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1200,MAN-LIV,2024-03-06,2024-03-06 12:00:00,2024-03-06 12:30:00,2024-03-06 12:30:00,0 days 00:00:00,On Time,
STP-BHM:20240306:1200,STP-BHM,2024-03-06,2024-03-06 12:00:00,2024-03-06 13:20:00,2024-03-06 13:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1230,EUS-BHM,2024-03-06,2024-03-06 12:30:00,2024-03-06 13:50:00,2024-03-06 13:50:00,0 days 00:00:00,On Time,
YRK-EDB:20240306:1245,YRK-EDB,2024-03-06,2024-03-06 12:45:00,2024-03-06 15:15:00,2024-03-06 15:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1300,MAN-LIV,2024-03-06,2024-03-06 13:00:00,2024-03-06 13:30:00,2024-03-06 13:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:1300,LIV-MAN,2024-03-06,2024-03-06 13:00:00,2024-03-06 13:30:00,2024-03-06 13:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1300,EUS-BHM,2024-03-06,2024-03-06 13:00:00,2024-03-06 14:20:00,2024-03-06 14:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:1315,LIV-MAN,2024-03-06,2024-03-06 13:15:00,2024-03-06 13:45:00,2024-03-06 13:45:00,0 days 00:00:00,On Time,
BHM-STP:20240306:1315,BHM-STP,2024-03-06,2024-03-06 13:15:00,2024-03-06 14:35:00,2024-03-06 14:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1330,MAN-LIV,2024-03-06,2024-03-06 13:30:00,2024-03-06 14:00:00,2024-03-06 14:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:1345,LIV-MAN,2024-03-06,2024-03-06 13:45:00,2024-03-06 14:15:00,2024-03-06 14:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1345,PAD-RDG,2024-03-06,2024-03-06 13:45:00,2024-03-06 14:45:00,2024-03-06 14:45:00,0 days 00:00:00,On Time,
STP-BHM:20240306:1345,STP-BHM,2024-03-06,2024-03-06 13:45:00,2024-03-06 15:05:00,,,Cancelled,Staff Shortage
MAN-PAD:20240306:1345,MAN-PAD,2024-03-06,2024-03-06 13:45:00,2024-03-06 16:00:00,2024-03-06 16:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1400,PAD-RDG,2024-03-06,2024-03-06 14:00:00,2024-03-06 15:00:00,2024-03-06 15:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1415,PAD-RDG,2024-03-06,2024-03-06 14:15:00,2024-03-06 15:15:00,2024-03-06 15:15:00,0 days 00:00:00,On Time,
STP-BHM:20240306:1430,STP-BHM,2024-03-06,2024-03-06 14:30:00,2024-03-06 15:50:00,2024-03-06 15:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:1430,KGX-YRK,2024-03-06,2024-03-06 14:30:00,2024-03-06 16:20:00,2024-03-06 16:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1500,PAD-RDG,2024-03-06,2024-03-06 15:00:00,2024-03-06 16:00:00,2024-03-06 16:00:00,0 days 00:00:00,On Time,
BHM-RDG:20240306:1500,BHM-RDG,2024-03-06,2024-03-06 15:00:00,2024-03-06 16:30:00,2024-03-06 16:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:1500,KGX-YRK,2024-03-06,2024-03-06 15:00:00,2024-03-06 16:50:00,2024-03-06 16:50:00,0 days 00:00:00,On Time,
STP-BHM:20240306:1515,STP-BHM,2024-03-06,2024-03-06 15:15:00,2024-03-06 16:35:00,2024-03-06 16:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1530,EUS-BHM,2024-03-06,2024-03-06 15:30:00,2024-03-06 16:50:00,2024-03-06 16:50:00,0 days 00:00:00,On Time,
EDB-KGX:20240306:1530,EDB-KGX,2024-03-06,2024-03-06 15:30:00,2024-03-06 19:50:00,2024-03-06 20:01:00,0 days 00:11:00,Delayed,Staff Shortage
LIV-MAN:20240306:1545,LIV-MAN,2024-03-06,2024-03-06 15:45:00,2024-03-06 16:15:00,2024-03-06 16:15:00,0 days 00:00:00,On Time,
BHM-LIV:20240306:1545,BHM-LIV,2024-03-06,2024-03-06 15:45:00,2024-03-06 17:15:00,2024-03-06 17:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1600,EUS-BHM,2024-03-06,2024-03-06 16:00:00,2024-03-06 17:20:00,2024-03-06 17:20:00,0 days 00:00:00,On Time,
STP-BHM:20240306:1600,STP-BHM,2024-03-06,2024-03-06 16:00:00,2024-03-06 17:20:00,2024-03-06 17:20:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1615,MAN-LIV,2024-03-06,2024-03-06 16:15:00,2024-03-06 16:45:00,2024-03-06 16:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1615,PAD-RDG,2024-03-06,2024-03-06 16:15:00,2024-03-06 17:15:00,2024-03-06 17:15:00,0 days 00:00:00,On Time,
STP-LEI:20240306:1615,STP-LEI,2024-03-06,2024-03-06 16:15:00,2024-03-06 17:15:00,2024-03-06 17:15:00,0 days 00:00:00,On Time,
BHM-MAN:20240306:1615,BHM-MAN,2024-03-06,2024-03-06 16:15:00,2024-03-06 17:35:00,2024-03-06 17:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:1615,KGX-YRK,2024-03-06,2024-03-06 16:15:00,2024-03-06 18:05:00,2024-03-06 18:05:00,0 days 00:00:00,On Time,
LIV-SHF:20240306:1630,LIV-SHF,2024-03-06,2024-03-06 16:30:00,2024-03-06 17:45:00,2024-03-06 17:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240306:1630,EUS-BHM,2024-03-06,2024-03-06 16:30:00,2024-03-06 17:50:00,2024-03-06 17:50:00,0 days 00:00:00,On Time,
MAN-LIV:20240306:1700,MAN-LIV,2024-03-06,2024-03-06 17:00:00,2024-03-06 17:30:00,2024-03-06 17:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240306:1715,LIV-MAN,2024-03-06,2024-03-06 17:15:00,2024-03-06 17:45:00,2024-03-06 17:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1715,PAD-RDG,2024-03-06,2024-03-06 17:15:00,2024-03-06 18:15:00,2024-03-06 18:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240306:1715,KGX-YRK,2024-03-06,2024-03-06 17:15:00,2024-03-06 19:05:00,2024-03-06 19:05:00,0 days 00:00:00,On Time,
MAN-EUS:20240306:1730,MAN-EUS,2024-03-06,2024-03-06 17:30:00,2024-03-06 19:20:00,2024-03-06 19:28:00,0 days 00:08:00,Delayed,Technical Issue
LIV-EUS:20240306:1730,LIV-EUS,2024-03-06,2024-03-06 17:30:00,2024-03-06 19:45:00,2024-03-06 19:50:00,0 days 00:05:00,Delayed,Technical Issue
MAN-LIV:20240306:1745,MAN-LIV,2024-03-06,2024-03-06 17:45:00,2024-03-06 18:15:00,2024-03-06 18:15:00,0 days 00:00:00,On Time,
BHM-STA:20240306:1745,BHM-STA,2024-03-06,2024-03-06 17:45:00,2024-03-06 18:15:00,2024-03-06 18:15:00,0 days 00:00:00,On Time,
RDG-SWI:20240306:1745,RDG-SWI,2024-03-06,2024-03-06 17:45:00,2024-03-06 18:30:00,2024-03-06 18:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240306:1745,PAD-RDG,2024-03-06,2024-03-06 17:45:00,2024-03-06 18:45:00,2024-03-06 18:45:00,0 days 00:00:00,On Time,
